sample,0,1,2,3,4,5,6,7,8,9
SAMPLE 2449,-0.31177825,0.5602111,-0.03525453,0.38836485,-0.9753797,-0.7572377,-0.24102324,-0.056981612,1.2200912,0.44344798
SAMPLE 2450,-0.25319976,0.28654346,-0.41260552,-0.20272437,-0.96192974,-0.43665996,0.4414681,-0.18628757,1.0596253,-0.12554699
SAMPLE 2451,0.20759697,1.0180804,0.02044079,0.19612525,0.15295099,-0.27554402,0.093755886,-0.5506986,1.159473,0.67897785
SAMPLE 2452,-0.23498477,0.2548728,-0.30840144,-0.75144136,-0.5969429,-0.17039242,-0.059183057,-0.17108026,1.0975074,-0.14325045
SAMPLE 2453,-0.13663012,0.318723,-0.33615395,-0.007250393,-0.6721292,-0.5002121,0.21416914,-0.2850786,1.1698444,0.1357857
SAMPLE 2454,-0.314616,0.15260272,-0.37911588,-0.0987542,-0.7307059,-0.05659811,0.07777065,-0.18116485,1.0411406,0.15242226
SAMPLE 2455,-0.15171438,0.39146277,-0.27239075,-0.18051898,-0.45973635,-0.2787671,0.17880906,-0.27125823,1.2093638,-0.075828075
SAMPLE 2456,-0.24249485,0.22150823,-0.3528547,-0.6521561,-0.62464917,-0.13222739,-0.06891597,-0.20507461,1.1451932,-0.057321373
SAMPLE 2457,-0.23925117,0.22688298,-0.491431,0.009547401,-0.8817461,-0.60797405,0.3493732,-0.18079135,1.0989071,-0.05470432
SAMPLE 2458,-0.2956128,0.4094318,-0.29710072,-0.71541613,-0.40028095,0.34177274,0.49760565,-0.22258326,0.8205942,0.05607855
SAMPLE 2459,0.21948494,1.0069308,0.34940106,-0.10194316,-0.09950514,0.24409811,0.056866232,-0.62442863,0.84097207,0.4697506
SAMPLE 2460,-0.39125645,0.51213706,0.13408974,-0.107221514,-1.0148786,-0.9117548,-0.3339096,-0.0034497045,1.5118217,0.4260127
SAMPLE 2461,-0.2355767,0.21453635,-0.5306576,-0.29272765,-1.0359142,-0.6975609,0.3906292,-0.1333979,1.0882589,-0.082065254
SAMPLE 2462,-0.3226309,0.17007706,-0.18870161,-0.7045317,-0.69226676,-0.24522328,-0.14066711,-0.15088996,1.2435094,0.09019779
SAMPLE 2463,0.20359537,0.9558123,0.027152235,-0.110385984,0.080662124,0.58606327,0.4579658,-0.5629753,0.90074193,0.5761017
SAMPLE 2464,-0.20531282,0.18462265,-0.5871785,-0.02434712,-0.89110005,-0.64525783,0.29916814,-0.14549874,1.081054,-0.09883586
SAMPLE 2465,0.38285887,1.117751,0.4223419,-0.31427446,0.17928241,0.01771123,0.109578155,-0.68029594,1.0800205,0.6142639
SAMPLE 2466,-0.3420562,0.3679203,-0.042410802,-0.39045194,-0.6364717,0.52185345,0.44955128,-0.24063316,0.78087866,-0.14770515
SAMPLE 2467,0.1145187,0.82545835,0.61123854,-0.19964279,-0.03287304,-0.118667655,0.21535362,-0.47906375,1.472757,0.7845765
SAMPLE 2468,-0.21170129,0.25202203,-0.4564358,-0.090523936,-1.0418814,-0.8496855,0.42908752,-0.1634107,1.2208257,-0.044774108
SAMPLE 2469,-0.27220416,0.1607237,-0.4582117,-0.15842485,-0.74552006,-0.32753304,0.24443609,-0.17092526,1.15483,-0.1347353
SAMPLE 2470,-0.29661793,0.5223554,-0.04802689,0.010898686,-0.84606546,-0.4889684,-0.2271712,-0.15432283,1.3380221,0.4086793
SAMPLE 2471,-0.43827236,0.4923872,0.29393,-0.24178854,-1.0808537,-0.9972751,-0.11961159,0.008338519,1.5430017,0.4678039
SAMPLE 2472,-0.24388768,0.18610166,-0.50143933,-0.109602645,-1.0013682,-0.89266014,0.41305864,-0.15654583,1.2489378,-0.077905305
SAMPLE 2473,-0.22802147,0.18268467,-0.52708805,-0.098244146,-0.9901451,-0.646407,0.38030502,-0.15383461,1.1380923,-0.12789825
SAMPLE 2474,-0.32307145,0.27232876,-0.20227663,-0.70187265,-0.8659243,-0.24876843,0.082194544,-0.14256717,1.1658249,0.07026214
SAMPLE 2475,-0.28338617,0.15868193,-0.42331925,0.16453435,-0.6151311,-0.17292076,0.045505878,-0.19338812,1.13005,0.25618234
SAMPLE 2476,-0.37301117,0.19671784,-0.27521262,-0.40007272,-0.8113666,-0.11307346,-0.0337628,-0.1511156,1.2272066,0.10110811
SAMPLE 2477,-0.25706127,0.2060069,-0.19954354,0.020852068,-0.45959285,0.067409866,-0.122917935,-0.23897326,0.9610515,0.3130141
SAMPLE 2478,-0.3366834,0.25176486,-0.25245023,-0.72745675,-0.9098417,-0.21657915,0.06132582,-0.14452688,1.1751095,0.05855682
SAMPLE 2479,-0.2828989,0.25375822,-0.31868222,-0.6902748,-0.7908492,-0.011541494,0.2051506,-0.16333477,1.0355815,-0.008631744
SAMPLE 2480,-0.2842036,0.15412414,-0.35853446,-0.6105727,-0.61937976,-0.35784784,0.021271527,-0.10793784,1.240625,-0.09722477
SAMPLE 2481,-0.3032846,0.13706245,-0.36876044,-0.544271,-0.6042869,-0.3116585,0.008062378,-0.11975567,1.171646,-0.07139812
SAMPLE 2482,-0.32140025,0.28254133,-0.09529663,0.005480388,-0.38504696,-0.26344484,0.3735241,-0.10638185,1.4010766,-0.18106246
SAMPLE 2483,-0.26453513,0.42086238,-0.107708886,-0.6880865,-0.8960193,0.13337624,0.8195893,-0.18133274,1.1775551,-0.036458373
SAMPLE 2484,-0.41488224,0.403774,0.10905518,-0.2642744,-0.8372277,-0.8802114,-0.32613826,-0.0008095139,1.5493507,0.4383182
SAMPLE 2485,-0.34851396,0.27765962,-0.16177,-0.7897812,-0.5274604,0.0036110182,0.29950413,-0.11031025,1.1274654,-0.08106662
SAMPLE 2486,-0.36993858,0.5010731,0.1610089,0.5001795,-1.0779371,-0.45727795,-0.27962103,-0.016376238,0.9309206,0.44068894
SAMPLE 2487,-0.32126027,0.379353,-0.110684924,-0.6777369,-0.84087074,0.26789135,0.8530209,-0.14676869,1.0528904,-0.01383314
SAMPLE 2488,-0.32022402,0.3657571,-0.10903338,-0.5977777,-0.7634336,0.3541861,0.8638858,-0.12782292,1.0096917,-0.07285929
SAMPLE 2489,-0.3524243,0.3462529,-0.15167001,-0.7401988,-0.72830516,0.39421362,0.95466816,-0.12898183,1.0608007,-0.059630133
SAMPLE 2490,-0.33282563,0.3741623,-0.107658595,-0.74260336,-0.84261304,0.30991292,0.84765697,-0.15546493,1.0857106,-0.016634364
SAMPLE 2491,-0.3168531,0.3758543,-0.15914972,-0.71912724,-0.8117655,0.30491966,0.93024546,-0.14085232,1.0629348,-0.0085905325
SAMPLE 2492,-0.33852583,0.37097856,-0.12815858,-0.7327987,-0.81404465,0.3361064,0.86422145,-0.14513226,1.0532293,0.008385528
SAMPLE 2493,-0.32321465,0.35170555,-0.12124845,-0.73899865,-0.81727946,0.2780838,0.88205135,-0.12715721,1.1018095,-0.027797366
SAMPLE 2494,-0.29721874,0.42074633,-0.101420045,-0.4558056,-0.8778789,0.108703665,0.7457358,-0.17684494,1.197758,-0.01903067
SAMPLE 2495,-0.29830134,0.39994484,-0.2092801,-0.6630214,-0.726642,0.35279453,0.7059521,-0.21873868,0.9496249,-0.053434305
SAMPLE 2496,-0.3319104,0.36084005,-0.19300766,-0.7303914,-0.904422,0.21717314,0.74436694,-0.14125346,0.95689833,-0.010140794
SAMPLE 2497,-0.33092123,0.35445106,-0.1670171,-0.72422147,-0.825664,0.30276996,0.861383,-0.13479866,1.0233984,-0.03680603
SAMPLE 2498,-0.34404424,0.37360713,-0.13997026,-0.7420577,-0.7947974,0.3532091,0.8827334,-0.14443871,1.0560367,-0.027905181
SAMPLE 2499,-0.3357086,0.41595766,-0.118673354,-0.5538686,-0.7908583,0.24388638,0.9222369,-0.15634874,1.1595143,-0.039444845
SAMPLE 2500,-0.30150652,0.4031456,-0.1547795,-0.669159,-0.7751009,0.30618203,0.80074936,-0.17348275,1.0888838,-0.024676783
SAMPLE 2501,-0.30916825,0.38628045,-0.13114099,-0.6831003,-0.7287549,0.28299782,0.88366777,-0.15329914,1.0907043,-0.014645811
SAMPLE 2502,-0.28543305,0.3812308,-0.1675325,-0.61938304,-0.77210546,0.25228295,0.7634298,-0.1831992,1.0455897,-0.05240555
SAMPLE 2503,-0.31511974,0.40236643,-0.12929106,-0.5536577,-0.78822476,0.2219878,0.8633823,-0.17985678,1.1456202,-0.084075145
SAMPLE 2504,-0.35196877,0.39502633,-0.16189866,-0.609294,-0.7732942,0.29899308,0.9786136,-0.14080213,1.1713107,-0.054217063
SAMPLE 2505,-0.28731427,0.44092992,-0.09528618,-0.5927371,-0.88836014,0.15973148,0.82168466,-0.18260221,1.1314995,-0.041692033
SAMPLE 2506,-0.3012065,0.41936767,-0.12084672,-0.6001387,-0.8141456,0.12387807,0.69982934,-0.16092,1.0573317,0.0064807353
SAMPLE 2507,-0.31533924,0.3738926,-0.16325252,-0.6261538,-0.85941553,0.21102391,0.7925727,-0.1616153,1.1024953,-0.044313606
SAMPLE 2508,-0.28415266,0.40995198,0.56312096,-0.6541488,-0.37257525,0.63177186,0.29944584,-0.28208303,0.90651816,0.25489628
SAMPLE 2509,-0.24815384,0.4133441,0.43021253,-0.7113654,-0.37888947,0.50663805,0.32589868,-0.282804,0.93701285,0.23504005
SAMPLE 2510,-0.26743412,0.56632954,0.26007983,-0.64261764,-0.17246416,0.16571426,0.8088744,-0.14082685,1.3570364,0.092190884
SAMPLE 2511,-0.27378708,0.53375006,0.22284696,-0.72010857,-0.33433068,0.2772549,0.6059182,-0.23315468,1.2384548,0.013142947
SAMPLE 2512,-0.3353774,0.2127312,-0.2678385,-0.65445644,-0.69891775,-0.25441912,0.0018975184,-0.120128125,1.1902417,0.094441056
SAMPLE 2513,-0.38007805,0.12267385,-0.22565724,-0.6073921,-0.7624506,-0.33247316,-0.08583481,-0.08173117,1.3025606,0.10190227
SAMPLE 2514,-0.3261372,0.46473002,-0.1764183,-0.33610195,-0.6413297,0.3229181,0.52040905,-0.303403,0.9365333,-0.10941153
SAMPLE 2515,0.20964293,0.78865784,-0.2698856,-0.61231726,-0.1226216,-0.12238201,0.005505465,-0.5340348,0.97188896,0.43706632
SAMPLE 2516,-0.011534283,0.7159036,0.46629494,-0.4284899,-1.0189438,-0.19237457,0.4989855,-0.4512269,1.1663121,-0.11784289
SAMPLE 2517,-0.19253626,0.24231926,-0.43835562,-0.11336664,-0.8989099,-0.5154692,0.37860447,-0.17439482,1.0298127,-0.08655782
SAMPLE 2518,-0.30091202,0.25436562,-0.23196544,-0.58717084,-0.84097105,-0.23769036,0.27146566,-0.11379719,1.2691736,-0.029581016
SAMPLE 2519,-0.261363,0.21229155,-0.4969476,-0.10414551,-0.8770883,-0.4968078,0.4430307,-0.15415645,1.0361893,-0.0042373664
SAMPLE 2520,-0.24172807,0.25881824,-0.5171455,0.094916135,-0.80685794,-0.6385603,0.3990008,-0.1892382,0.97462523,-0.038855467
SAMPLE 2521,-0.21151891,0.21752511,-0.50080615,0.074836686,-0.90491307,-0.7429755,0.35535622,-0.18994637,1.0750045,-0.075153
SAMPLE 2522,-0.33447868,0.23411985,-0.26512694,-0.8084761,-0.8814061,-0.06900032,0.024138095,-0.14090198,0.9801434,0.035538446
SAMPLE 2523,-0.35638863,0.111937694,-0.3043421,0.028650625,-0.7343009,-0.0056516742,0.024703598,-0.11104756,1.0859103,0.14563867
SAMPLE 2524,-0.17390433,0.24128659,-0.32925552,0.23890884,-0.44619408,0.12484804,-0.06823732,-0.3006181,0.8213125,0.08389199
SAMPLE 2525,-0.26083153,0.64057624,0.041326534,0.27669173,-0.9953562,-0.63023263,-0.060639568,-0.19643468,1.3697603,0.37537602
SAMPLE 2526,-0.2670492,0.2180213,-0.20889962,-0.0963512,-0.7031561,-0.12486733,0.0022900528,-0.26435325,1.2099552,0.18165213
SAMPLE 2527,-0.29699433,0.13719012,-0.5387008,-0.018049583,-0.5956822,-0.29306868,0.14650506,-0.14314567,1.0787913,-0.114052914
SAMPLE 2528,0.27707615,0.9395992,0.31907257,-0.41637766,0.36584926,-0.0519022,0.16898645,-0.61689717,1.1168385,0.66741776
SAMPLE 2529,-0.37810192,0.5777603,0.29873434,-0.28579682,-1.0880047,-0.9002267,-0.25374508,-0.03135182,1.5148168,0.4788736
SAMPLE 2530,-0.38071474,0.52812403,0.19506446,-0.40888062,-1.0208347,-0.7732877,-0.0548984,-0.05031168,1.395175,0.4157064
SAMPLE 2531,-0.28299624,0.27336586,-0.1964356,-0.763726,-0.749391,-0.3584241,0.083897084,-0.14758255,1.1893885,0.03535574
SAMPLE 2532,-0.2089453,0.25024727,-0.48014522,-0.20627286,-0.9368048,-0.46032798,0.38204572,-0.1737044,1.0589225,-0.10336173
SAMPLE 2533,-0.395162,0.56307733,0.30590442,-0.3156825,-1.0329232,-0.8511369,-0.17467894,-0.0074362145,1.463407,0.42633265
SAMPLE 2534,-0.40229386,0.12702042,0.3244189,-0.5424246,-0.8369864,0.48959705,0.19974181,-0.21716663,0.8920065,-0.08403889
SAMPLE 2535,-0.3293263,0.28142613,-0.040899273,-0.6939716,-0.82921386,-0.29682994,0.09257234,-0.15155461,1.2888168,0.08891117
SAMPLE 2536,-0.33697313,0.2528662,-0.09288377,-0.746466,-0.76253784,-0.27225906,0.04972022,-0.13084736,1.243405,0.09729847
SAMPLE 2537,-0.344723,0.2292362,-0.108807266,-0.7803973,-0.65785223,-0.39971116,-0.11260542,-0.112393446,1.2978023,0.07240028
SAMPLE 2538,-0.3042569,0.434498,0.3224588,-0.73331857,-0.5141865,0.34873816,0.3976108,-0.2133077,1.0804694,0.1253039
SAMPLE 2539,-0.29038134,0.44125143,0.46508104,-0.7187595,-0.39171705,0.35704628,0.34016025,-0.2556232,1.0312427,0.21448368
SAMPLE 2540,-0.32104754,0.2858844,-0.031168224,-0.7142071,-0.8209216,-0.29123992,0.09456964,-0.15656023,1.2573872,0.1075247
SAMPLE 2541,-0.3298479,0.27448496,-0.08059948,-0.7074666,-0.81987107,-0.3160411,0.10449392,-0.12995239,1.2962437,0.09482536
SAMPLE 2542,-0.33526736,0.21809006,-0.18939203,-0.7795613,-0.63623023,-0.37987503,-0.14570005,-0.12334586,1.2714521,0.0564362
SAMPLE 2543,-0.3269957,0.26751602,-0.13308403,-0.7243213,-0.7604784,-0.24833359,0.04747271,-0.14987648,1.2515962,0.07989693
SAMPLE 2544,-0.32108906,0.26991612,-0.092887774,-0.73692757,-0.84410655,-0.26084718,0.073925406,-0.14271666,1.1958424,0.07891836
SAMPLE 2545,-0.34433177,0.26268312,-0.11016028,-0.69017315,-0.7997258,-0.30670536,0.114744455,-0.14458546,1.2711079,0.11616053
SAMPLE 2546,-0.31088096,0.28637585,-0.056303516,-0.6953008,-0.8335028,-0.21769671,0.07268722,-0.14866294,1.2034637,0.07624132
SAMPLE 2547,-0.3731196,0.31638208,0.022052743,-0.6693179,-0.8631461,-0.3195137,0.10141328,-0.11499629,1.3416708,0.1107607
SAMPLE 2548,-0.2831124,0.43119076,0.36329338,-0.73466784,-0.5256862,0.2743333,0.32736722,-0.24563141,1.0940508,0.1729918
SAMPLE 2549,-0.32862437,0.31394646,-0.015969764,-0.7121165,-0.8545559,-0.29325554,0.08817625,-0.16020039,1.3178673,0.123504594
SAMPLE 2550,-0.33645397,0.23762691,-0.060125396,-0.71034306,-0.76254153,-0.25939032,0.05028452,-0.14093497,1.2807714,0.118202575
SAMPLE 2551,-0.3670639,0.28396007,-0.04618834,-0.68394864,-0.83547693,-0.32404527,0.08863371,-0.1212968,1.3106347,0.09918471
SAMPLE 2552,-0.40822977,0.1643624,0.2648725,-0.5786754,-0.8170226,0.49041694,0.1908859,-0.2295701,0.90609664,-0.0727342
SAMPLE 2553,-0.21569453,0.051638134,0.02908706,-0.074943334,-0.2322531,0.1701822,-0.37402204,-0.36393148,1.0334717,0.34384665
SAMPLE 2554,-0.36287698,0.3788691,1.0210987,-0.4568736,-0.6897949,0.14437,0.22580415,-0.19952805,1.093111,0.17083569
SAMPLE 2555,-0.2939851,0.3796926,0.69431484,-0.5268842,-0.22065386,0.6755994,0.16460201,-0.29383695,0.59294814,0.19258906
SAMPLE 2556,-0.2500271,-0.07898217,0.03801342,-0.06982476,-0.15160415,0.19885255,-0.548014,-0.34767157,0.9845994,0.29797918
SAMPLE 2557,-0.23127426,-0.022141349,0.10048467,0.028512562,-0.047722396,0.20123576,-0.6516628,-0.39935777,0.9121677,0.30257186
SAMPLE 2558,-0.30095956,0.34251657,0.009132495,0.024813997,-0.58309734,-0.30832794,0.44909972,-0.11832371,1.4661626,-0.055002015
SAMPLE 2559,-0.21002837,-0.041482657,0.11580258,0.06761749,-0.14134744,0.15486568,-0.56644344,-0.37523714,0.95391876,0.324921
SAMPLE 2560,-0.15234683,-0.021364802,0.045457326,0.112023085,-0.054382313,0.16644756,-0.6701837,-0.40560794,0.8885596,0.3930024
SAMPLE 2561,-0.2796584,0.52936053,0.8470429,-0.44178754,-0.42847216,0.4598442,0.28083065,-0.292244,0.8090382,0.2912049
SAMPLE 2562,-0.21708858,-0.030008622,0.06373882,-0.014344065,-0.1273456,0.16566174,-0.5275164,-0.41979513,1.0128685,0.3843948
SAMPLE 2563,-0.3310252,0.34583667,0.7868837,-0.46842724,-0.31589028,0.58300525,0.19279152,-0.27869406,0.7148362,0.19613911
SAMPLE 2564,-0.28085157,0.40139627,0.8324096,-0.34860516,-0.2657709,0.57969636,0.17055446,-0.30687663,0.659341,0.17953046
SAMPLE 2565,-0.34027043,0.2996553,0.9022433,-0.35825595,-0.3737547,0.565272,0.2528673,-0.2869764,0.857025,0.2362475
SAMPLE 2566,-0.28567505,0.34936196,0.68489826,-0.5478527,-0.30928567,0.53414136,0.20365764,-0.29289877,0.7246998,0.13747829
SAMPLE 2567,-0.2144158,-0.046561677,0.1799634,0.005290947,-0.14196569,0.09221367,-0.5456084,-0.4224581,1.1400131,0.4181281
SAMPLE 2568,-0.3457511,0.4193448,1.073185,-0.18903099,-0.6151813,0.12842001,0.1903256,-0.16019306,0.9137462,0.2451067
SAMPLE 2569,-0.33154824,0.31268546,0.8067462,-0.43975157,-0.3529119,0.59336835,0.1619561,-0.29218566,0.7039814,0.1424374
SAMPLE 2570,-0.3336938,0.21919833,-0.28257698,-0.7282606,-0.6948952,-0.07792739,-0.1069693,-0.12143175,1.0662817,-0.002859317
SAMPLE 2571,-0.1881379,0.25512242,-0.46889544,-0.103106916,-0.9488945,-0.8415529,0.43154168,-0.19192785,1.2069697,-0.015647516
SAMPLE 2572,-0.27540854,0.229216,-0.10664566,0.022313716,-0.6149661,-0.024192585,0.050189495,-0.25469744,1.1798733,0.26000518
SAMPLE 2573,-0.39096087,0.1075157,0.15987988,-0.23894063,-0.84396815,0.6554501,0.10762695,-0.2651055,0.63093066,-0.16837661
SAMPLE 2574,-0.37011725,0.26687256,-0.16753308,-0.74397063,-0.7485996,-0.06416723,0.33096325,-0.14271782,1.1518962,-0.13467269
SAMPLE 2575,-0.32031786,0.2635812,-0.20745979,-0.8617964,-0.7797898,-0.06844078,0.28141165,-0.12686007,1.0801829,-0.100246854
SAMPLE 2576,-0.30560675,0.30850482,-0.19460648,-0.8402703,-0.85251206,-0.05001967,0.26611346,-0.1878177,1.0929319,-0.066263445
SAMPLE 2577,-0.22530136,0.19412068,-0.47717482,-0.08948217,-0.83116406,-0.56678754,0.29254723,-0.17590307,0.9905634,-0.004310824
SAMPLE 2578,-0.3804321,0.15856472,-0.24886051,-0.627848,-0.66292423,-0.34368157,-0.12891723,-0.09762826,1.2780473,0.1432423
SAMPLE 2579,-0.27555156,0.20051123,-0.29553342,-0.7131001,-0.67923665,-0.1414141,0.044903606,-0.11661469,0.99599475,-0.055230822
SAMPLE 2580,-0.28819,0.5376121,0.03280804,0.3376134,-0.9310875,-0.53367466,-0.27220938,-0.09979694,1.1496491,0.3682646
SAMPLE 2581,-0.3708081,0.108619206,-0.48461208,0.36671737,-0.8283796,-0.27054688,0.17769931,-0.11359545,0.95055294,0.108330086
SAMPLE 2582,-0.107210346,0.5664578,0.12970321,-0.33156142,-1.020262,-0.099058494,0.279339,-0.4032222,1.0715492,-0.17378686
SAMPLE 2583,-0.21502423,0.14229944,-0.48075187,-0.15462358,-0.916239,-0.717673,0.31845042,-0.14167458,1.2780827,-0.13125892
SAMPLE 2584,-0.28613877,0.35884908,-0.19672409,-0.77624637,-0.9257364,-0.13085118,0.2686441,-0.1911491,0.9078367,-0.033620406
SAMPLE 2585,-0.30205694,0.37775505,-0.18824242,-0.71746063,-0.9811109,-0.11960879,0.28873402,-0.18607494,0.9054866,-0.05703887
SAMPLE 2586,-0.32903668,0.27127916,-0.27357262,-0.9013926,-0.6876027,-0.11186476,0.22831479,-0.11627976,0.9726721,-0.079030074
SAMPLE 2587,-0.2216296,0.19507593,-0.5849661,-0.09472507,-0.85673845,-0.75143385,0.38767642,-0.1402352,1.1240758,-0.047784258
SAMPLE 2588,-0.25699547,0.23043567,-0.51729774,0.11992639,-0.87586564,-0.41259912,0.30665654,-0.17084098,1.0304483,-0.07277068
SAMPLE 2589,-0.24947697,0.13410051,-0.57421505,-0.14796571,-0.8997331,-0.74534595,0.34437937,-0.11061833,1.2184895,-0.12148286
SAMPLE 2590,-0.28691864,0.16198257,-0.5669654,0.1283698,-0.7185274,-0.42823407,0.31818107,-0.11994789,0.9162746,-0.09210343
SAMPLE 2591,-0.3623205,0.58791894,0.12101865,0.06457692,-1.0545886,-0.78801686,-0.16084638,-0.036582936,1.2991836,0.46702674
SAMPLE 2592,-0.01674959,0.7302052,0.46327388,-0.47802493,-1.0583798,-0.24544321,0.5186543,-0.4995294,1.1845561,-0.12427918
SAMPLE 2593,-0.012098976,0.7342074,0.3651936,-0.12383381,-1.1196815,-0.1488987,0.64941907,-0.5199317,1.0067118,-0.074855216
SAMPLE 2594,-0.013161311,0.630855,0.31338853,-0.07769438,-1.0629262,-0.11687185,0.52169806,-0.47166622,0.9858399,-0.13499883
SAMPLE 2595,-0.3654285,0.2321182,-0.2898663,-0.29474252,-1.0089917,-0.17924461,0.060505413,-0.12116816,1.2688562,-0.015223499
SAMPLE 2596,-0.29541835,0.540172,-0.103511944,0.039057102,-0.8734424,-0.5311348,-0.01148016,-0.11606118,1.1751447,0.32891136
SAMPLE 2597,-0.38483772,0.2385971,-0.32308972,0.19734438,-0.7389412,-0.14223252,-0.017160768,-0.19739985,1.1843354,0.24978426
SAMPLE 2598,-0.337803,0.15458032,-0.2852709,-0.6785484,-0.61712974,-0.25008196,-0.21494533,-0.16369005,1.1689155,0.04403777
SAMPLE 2599,-0.32203084,0.19740821,-0.12642296,-0.72150797,-0.762232,-0.27663913,-0.10559705,-0.14687075,1.2515765,0.09578832
SAMPLE 2600,-0.31772333,0.2251232,-0.20836477,-0.61863714,-0.65965706,-0.25034475,0.00539033,-0.12771572,1.2204989,0.037393846
SAMPLE 2601,-0.18461408,0.18859774,-0.4801765,-0.23765865,-0.84992707,-0.80679685,0.3226843,-0.18616787,1.3386453,-0.11880749
SAMPLE 2602,-0.34711984,0.16005558,-0.3453915,-0.31044996,-0.7081463,-0.10093007,-0.1270521,-0.16716126,1.1302625,0.060509447
SAMPLE 2603,-0.27533084,0.2868542,-0.33301193,-0.81700784,-0.90021366,-0.16978832,-0.027121142,-0.1546587,1.0221851,0.005415656
SAMPLE 2604,-0.294675,0.21583328,-0.31978014,-0.7381013,-0.62302285,-0.11354209,-0.22678626,-0.16548474,1.0229551,-0.0042781183
SAMPLE 2605,-0.3167297,0.19590257,-0.18882369,-0.80482364,-0.72937083,-0.29728174,-0.1375836,-0.15351291,1.2549809,0.042171646
SAMPLE 2606,-0.32612735,0.16037099,-0.25975972,-0.81313974,-0.63786155,-0.29968295,-0.18953976,-0.13526216,1.2261595,0.016165169
SAMPLE 2607,-0.26495236,0.3000306,-0.48512188,-0.07869881,-1.0082134,-0.51467496,0.38876113,-0.15651147,1.1608955,-0.00095278135
SAMPLE 2608,-0.32559222,0.33485547,0.7516531,-0.4145276,-0.20085713,0.6889425,0.12504698,-0.309945,0.5948,0.11086146
SAMPLE 2609,-0.24662213,0.2279785,-0.5049798,-0.022178099,-0.97134036,-0.82411075,0.40055728,-0.17665215,1.2528843,-0.07456147
SAMPLE 2610,-0.2632969,0.2327341,-0.5785629,0.015973005,-0.7634113,-0.39028323,0.40523812,-0.15605088,0.9541437,-0.14890829
SAMPLE 2611,-0.26006824,0.25864205,-0.45244285,-0.35656676,-1.0779052,-0.34874782,0.5003664,-0.12305946,1.0968759,-0.08229725
SAMPLE 2612,-0.36014447,0.19110769,-0.2849586,-0.6021957,-0.65021175,-0.34739923,0.031206684,-0.07226844,1.3637686,-0.0055349115
SAMPLE 2613,-0.32671356,0.17268758,-0.16090944,-0.73369706,-0.7066821,-0.32524303,-0.23278224,-0.14071931,1.278988,0.10071556
SAMPLE 2614,-0.28350767,0.10686822,-0.531029,-0.22280537,-0.9363591,-0.62454987,0.3386706,-0.09166244,1.0562403,-0.11904192
SAMPLE 2615,-0.32543638,0.30037266,-0.0920038,-0.8163727,-0.9099812,-0.06687788,0.29379874,-0.12969638,1.1820328,-0.082208484
SAMPLE 2616,-0.2849673,0.12669426,-0.6404912,0.042649586,-0.7911216,-0.5467122,0.24740581,-0.13084657,1.1112642,0.042418834
SAMPLE 2617,-0.21226704,0.23655607,-0.55229604,-0.11449385,-0.77780926,-0.35182002,0.26490787,-0.14970765,0.9775561,-0.135156
SAMPLE 2618,-0.39444688,0.5943754,0.20620362,-0.026984302,-1.1285446,-0.80970395,-0.16990551,-0.051964905,1.4045666,0.45020047
SAMPLE 2619,-0.3473147,0.2481032,-0.17951556,-0.9292764,-0.75552434,0.01356697,0.24802487,-0.14272803,1.1206641,-0.11075012
SAMPLE 2620,-0.31454942,0.21913388,-0.3096605,-0.7399518,-0.6725548,-0.36234906,-0.0644308,-0.100868694,1.2134541,0.02855693
SAMPLE 2621,-0.2899089,0.19875953,-0.58130616,0.15787183,-0.8765331,-0.6122506,0.3397423,-0.13303505,1.1875173,-0.09679127
SAMPLE 2622,-0.2783456,0.2558722,-0.51551795,-0.28694907,-1.1322155,-0.6634529,0.44962308,-0.15054935,1.1685326,-0.07859516
SAMPLE 2623,-0.27346253,0.34238082,-0.29292035,-0.8053406,-0.93514913,-0.112462714,0.1077128,-0.18977118,0.96590203,0.024774523
SAMPLE 2624,-0.30675086,0.2279446,-0.21205312,-0.58270895,-0.93500787,-0.16085146,0.13836858,-0.13189387,1.2332351,-0.06790077
